year;month;residuo;lote;nombreDistrito;toneladas
2021;octubre;RESTO;TRES;Puente de Vallecas;4040.72
2021;octubre;RESTO;TRES;Villaverde;2575.2
2021;octubre;RESTO;TRES;Villa de Vallecas;2846.02
2021;octubre;ENVASES;TRES;Arganzuela;334.62
2021;octubre;ENVASES;TRES;Carabanchel;771.6
2021;octubre;ENVASES;TRES;Usera;416.08
2021;octubre;ENVASES;TRES;Puente de Vallecas;821.24
2021;octubre;ENVASES;TRES;Villaverde;512.14
2021;octubre;ENVASES;TRES;Villa de Vallecas;321.76
2021;octubre;VIDRIO;TRES;Arganzuela;256.18
2021;octubre;VIDRIO;TRES;Carabanchel;292.8
2021;octubre;VIDRIO;TRES;Usera;104.58
2021;octubre;VIDRIO;TRES;Puente de Vallecas;208.84
2021;octubre;VIDRIO;TRES;Villaverde;123.52
2021;octubre;VIDRIO;TRES;Villa de Vallecas;85.36
2021;octubre;VIDRIO_COMERCIAL;TRES;Puente de Vallecas;11.7
2021;octubre;ENVASES;TRES;Usera;159.78
2021;octubre;ENVASES;TRES;Puente de Vallecas;37.46
2021;octubre;ORGANICA;TRES;Arganzuela;677.82
2021;octubre;ORGANICA;TRES;Carabanchel;1182.24
2021;octubre;ORGANICA;TRES;Usera;553.82
2021;octubre;ORGANICA;TRES;Puente de Vallecas;959.8
2021;octubre;ORGANICA;TRES;Villaverde;723.42
2021;octubre;ORGANICA;TRES;Villa de Vallecas;1319.7
2021;octubre;ENVASES;TRES;Arganzuela;362.96
2021;octubre;ENVASES;TRES;Carabanchel;297.98
2021;octubre;ENVASES;TRES;Usera;132.84
2021;octubre;ENVASES;TRES;Puente de Vallecas;259.06
2021;octubre;ENVASES;TRES;Villaverde;154.88
2021;octubre;ENVASES;TRES;Villa de Vallecas;141.58
2021;octubre;CARTON_COMERCIAL;TRES;Arganzuela;25.6
2021;octubre;CARTON_COMERCIAL;TRES;Carabanchel;28.86
2021;octubre;CARTON_COMERCIAL;TRES;Usera;15.16
2021;octubre;CARTON_COMERCIAL;TRES;Puente de Vallecas;21.18
2021;octubre;CARTON_COMERCIAL;TRES;Villaverde;9.3
2021;octubre;RCD;TRES;Arganzuela;42.08
2021;octubre;RCD;TRES;Carabanchel;53.49
2021;octubre;RCD;TRES;Usera;44.96
2021;octubre;RCD;TRES;Puente de Vallecas;40.57
2021;octubre;RCD;TRES;Villaverde;43.57
2021;octubre;RCD;TRES;Villa de Vallecas;95.53
2021;octubre;PUNTOS_LIMPIOS;TRES;Arganzuela;63.14
2021;octubre;PUNTOS_LIMPIOS;TRES;Carabanchel;42.22
2021;octubre;PUNTOS_LIMPIOS;TRES;Usera;32.12
2021;octubre;PUNTOS_LIMPIOS;TRES;Puente de Vallecas;32.94
2021;octubre;PUNTOS_LIMPIOS;TRES;Villaverde;47.7
2021;octubre;PUNTOS_LIMPIOS;TRES;Villa de Vallecas;84.0
2021;octubre;ANIMALES_MUERTOS;TRES;Sin Distrito;9.48
2021;octubre;PILAS;TRES;Sin Distrito;6.37
2021;noviembre;RESTO;UNO;Centro;4438.98
2021;noviembre;RESTO;UNO;Tetuán;2592.96
2021;noviembre;RESTO;UNO;Chamberí;2312.24
2021;noviembre;RESTO;UNO;Fuencarral - El Pardo;3501.52
2021;noviembre;RESTO;UNO;Moncloa - Aravaca;2689.46
2021;noviembre;RESTO;UNO;Latina;3453.78
2021;noviembre;ENVASES;UNO;Centro;242.68
2021;noviembre;ENVASES;UNO;Tetuán;346.88
2021;noviembre;ENVASES;UNO;Chamberí;368.9
2021;noviembre;ENVASES;UNO;Fuencarral - El Pardo;676.36
2021;noviembre;ENVASES;UNO;Moncloa - Aravaca;325.82
2021;noviembre;ENVASES;UNO;Latina;611.56
2021;noviembre;VIDRIO;UNO;Centro;744.16
2021;noviembre;VIDRIO;UNO;Tetuán;379.3
2021;noviembre;VIDRIO;UNO;Chamberí;249.88
2021;noviembre;VIDRIO;UNO;Fuencarral - El Pardo;419.08
2021;noviembre;VIDRIO;UNO;Moncloa - Aravaca;171.44
2021;noviembre;VIDRIO;UNO;Latina;195.0
2021;noviembre;VIDRIO_COMERCIAL;UNO;Centro;69.28
2021;noviembre;ENVASES;UNO;Centro;182.36
2021;noviembre;ENVASES;UNO;Tetuán;13.12
2021;noviembre;ENVASES;UNO;Fuencarral - El Pardo;324.92
2021;noviembre;ENVASES;UNO;Moncloa - Aravaca;241.0
2021;noviembre;ENVASES;UNO;Latina;21.34
2021;noviembre;ORGANICA;UNO;Centro;959.4
2021;noviembre;ORGANICA;UNO;Tetuán;764.5
2021;noviembre;ORGANICA;UNO;Chamberí;876.1
2021;noviembre;ORGANICA;UNO;Fuencarral - El Pardo;1551.16
2021;noviembre;ORGANICA;UNO;Moncloa - Aravaca;1014.24
2021;noviembre;ORGANICA;UNO;Latina;1263.26
2021;noviembre;ENVASES;UNO;Centro;400.85
2021;noviembre;ENVASES;UNO;Tetuán;350.28
2021;noviembre;ENVASES;UNO;Chamberí;277.72
2021;noviembre;ENVASES;UNO;Fuencarral - El Pardo;661.55
2021;noviembre;ENVASES;UNO;Moncloa - Aravaca;259.94
2021;noviembre;ENVASES;UNO;Latina;306.28
2021;noviembre;CARTON_COMERCIAL;UNO;Centro;139.06
2021;noviembre;CARTON_COMERCIAL;UNO;Tetuán;57.62
2021;noviembre;CARTON_COMERCIAL;UNO;Chamberí;70.54
2021;noviembre;CARTON_COMERCIAL;UNO;Fuencarral - El Pardo;5.0
2021;noviembre;CARTON_COMERCIAL;UNO;Moncloa - Aravaca;2.14
2021;noviembre;CARTON_COMERCIAL;UNO;Latina;2.92
2021;noviembre;RCD;UNO;Centro;116.72
2021;noviembre;RCD;UNO;Tetuán;58.875
2021;noviembre;RCD;UNO;Chamberí;56.155
2021;noviembre;RCD;UNO;Fuencarral - El Pardo;107.59
2021;noviembre;RCD;UNO;Moncloa - Aravaca;90.99
2021;noviembre;RCD;UNO;Latina;90.17
2021;noviembre;PUNTOS_LIMPIOS;UNO;Fuencarral - El Pardo;122.62
2021;noviembre;PUNTOS_LIMPIOS;UNO;Moncloa - Aravaca;82.96
2021;noviembre;PUNTOS_LIMPIOS;UNO;Latina;124.14
2021;noviembre;CAMA_CABALLO;UNO;Moncloa - Aravaca;47.93
2021;noviembre;RESTO;DOS;Retiro;1587.6
2021;noviembre;RESTO;DOS;Salamanca;2509.94
2021;noviembre;RESTO;DOS;Chamartín;2258.58
2021;noviembre;RESTO;DOS;Moratalaz;1245.72
2021;noviembre;RESTO;DOS;Ciudad Lineal;3111.08
2021;noviembre;RESTO;DOS;Hortaleza;2942.0
2021;noviembre;RESTO;DOS;Vicálvaro;1781.88
2021;noviembre;RESTO;DOS;San Blas - Canillejas;2500.7
2021;noviembre;RESTO;DOS;Barajas;817.74
2021;noviembre;ENVASES;DOS;Retiro;256.86
2021;noviembre;ENVASES;DOS;Salamanca;338.9
2021;noviembre;ENVASES;DOS;Chamartín;381.26
2021;noviembre;ENVASES;DOS;Moratalaz;236.1
2021;noviembre;ENVASES;DOS;Ciudad Lineal;614.52
2021;noviembre;ENVASES;DOS;Hortaleza;579.3
2021;noviembre;ENVASES;DOS;Vicálvaro;275.18
2021;noviembre;ENVASES;DOS;San Blas - Canillejas;458.84
2021;noviembre;ENVASES;DOS;Barajas;131.62
2021;noviembre;VIDRIO;DOS;Retiro;320.48
2021;noviembre;VIDRIO;DOS;Salamanca;299.3
2021;noviembre;VIDRIO;DOS;Chamartín;332.84
2021;noviembre;VIDRIO;DOS;Moratalaz;214.82
2021;noviembre;VIDRIO;DOS;Ciudad Lineal;179.86
2021;noviembre;VIDRIO;DOS;Hortaleza;144.64
2021;noviembre;VIDRIO;DOS;Vicálvaro;160.56
2021;noviembre;VIDRIO;DOS;San Blas - Canillejas;158.24
2021;noviembre;VIDRIO;DOS;Barajas;114.9
2021;noviembre;VIDRIO_COMERCIAL;DOS;Salamanca;65.14
2021;noviembre;ENVASES;DOS;Retiro;178.64
2021;noviembre;ENVASES;DOS;Salamanca;123.42
2021;noviembre;ENVASES;DOS;Ciudad Lineal;125.08
2021;noviembre;ORGANICA;DOS;Retiro;700.8
2021;noviembre;ORGANICA;DOS;Salamanca;962.36
2021;noviembre;ORGANICA;DOS;Chamartín;955.22
2021;noviembre;ORGANICA;DOS;Moratalaz;480.08
2021;noviembre;ORGANICA;DOS;Ciudad Lineal;1121.84
2021;noviembre;ORGANICA;DOS;Hortaleza;892.08
2021;noviembre;ORGANICA;DOS;Vicálvaro;119.82
2021;noviembre;ORGANICA;DOS;San Blas - Canillejas;824.4
2021;noviembre;ORGANICA;DOS;Barajas;434.06
2021;noviembre;ENVASES;DOS;Retiro;268.07
2021;noviembre;ENVASES;DOS;Salamanca;404.14
2021;noviembre;ENVASES;DOS;Chamartín;282.12
2021;noviembre;ENVASES;DOS;Moratalaz;94.7
2021;noviembre;ENVASES;DOS;Ciudad Lineal;402.97
2021;noviembre;ENVASES;DOS;Hortaleza;260.06
2021;noviembre;ENVASES;DOS;Vicálvaro;73.14
2021;noviembre;ENVASES;DOS;San Blas - Canillejas;311.69
2021;noviembre;ENVASES;DOS;Barajas;57.75
2021;noviembre;CARTON_COMERCIAL;DOS;Retiro;44.65
2021;noviembre;CARTON_COMERCIAL;DOS;Salamanca;147.58
2021;noviembre;CARTON_COMERCIAL;DOS;Chamartín;70.75
2021;noviembre;CARTON_COMERCIAL;DOS;Moratalaz;7.88
2021;noviembre;CARTON_COMERCIAL;DOS;Ciudad Lineal;30.89
2021;noviembre;CARTON_COMERCIAL;DOS;Hortaleza;42.55
2021;noviembre;CARTON_COMERCIAL;DOS;Vicálvaro;5.26
2021;noviembre;CARTON_COMERCIAL;DOS;San Blas - Canillejas;62.27
2021;noviembre;CARTON_COMERCIAL;DOS;Barajas;3.46
2021;noviembre;RCD;DOS;Retiro;59.38
2021;noviembre;RCD;DOS;Salamanca;25.52
2021;noviembre;RCD;DOS;Chamartín;172.18
2021;noviembre;RCD;DOS;Moratalaz;51.5
2021;noviembre;RCD;DOS;Ciudad Lineal;79.05
2021;noviembre;RCD;DOS;Hortaleza;24.12
2021;noviembre;RCD;DOS;Vicálvaro;39.26
2021;noviembre;RCD;DOS;San Blas - Canillejas;75.74
2021;noviembre;RCD;DOS;Barajas;88.42
2021;noviembre;PUNTOS_LIMPIOS;DOS;Retiro;2.02
2021;noviembre;PUNTOS_LIMPIOS;DOS;Chamartín;95.92
2021;noviembre;PUNTOS_LIMPIOS;DOS;Moratalaz;57.88
2021;noviembre;PUNTOS_LIMPIOS;DOS;Ciudad Lineal;62.9
2021;noviembre;PUNTOS_LIMPIOS;DOS;Hortaleza;66.64
2021;noviembre;PUNTOS_LIMPIOS;DOS;Vicálvaro;19.34
2021;noviembre;PUNTOS_LIMPIOS;DOS;San Blas - Canillejas;58.52
2021;noviembre;PUNTOS_LIMPIOS;DOS;Barajas;35.06
2021;noviembre;RESTO;TRES;Arganzuela;1911.7
2021;noviembre;RESTO;TRES;Carabanchel;4265.54
2021;noviembre;RESTO;TRES;Usera;2059.7
2021;noviembre;RESTO;TRES;Puente de Vallecas;3900.2
2021;noviembre;RESTO;TRES;Villaverde;2500.84
2021;noviembre;RESTO;TRES;Villa de Vallecas;2843.84
2021;noviembre;ENVASES;TRES;Arganzuela;354.74
2021;noviembre;ENVASES;TRES;Carabanchel;770.0
2021;noviembre;ENVASES;TRES;Usera;393.32
2021;noviembre;ENVASES;TRES;Puente de Vallecas;784.84
2021;noviembre;ENVASES;TRES;Villaverde;503.84
2021;noviembre;ENVASES;TRES;Villa de Vallecas;319.66
2021;noviembre;VIDRIO;TRES;Arganzuela;284.06
2021;noviembre;VIDRIO;TRES;Carabanchel;284.52
2021;noviembre;VIDRIO;TRES;Usera;106.96
2021;noviembre;VIDRIO;TRES;Puente de Vallecas;165.08
2021;noviembre;VIDRIO;TRES;Villaverde;134.66
2021;noviembre;VIDRIO;TRES;Villa de Vallecas;66.64
2021;noviembre;VIDRIO_COMERCIAL;TRES;Puente de Vallecas;2.92
2021;noviembre;ENVASES;TRES;Usera;158.56
2021;noviembre;ENVASES;TRES;Puente de Vallecas;40.5
2021;noviembre;ORGANICA;TRES;Arganzuela;643.42
2021;noviembre;ORGANICA;TRES;Carabanchel;1161.98
2021;noviembre;ORGANICA;TRES;Usera;535.48
2021;noviembre;ORGANICA;TRES;Puente de Vallecas;953.78
2021;noviembre;ORGANICA;TRES;Villaverde;704.2
2021;noviembre;ORGANICA;TRES;Villa de Vallecas;1399.9
2021;noviembre;ENVASES;TRES;Arganzuela;377.92
2021;noviembre;ENVASES;TRES;Carabanchel;274.42
2021;noviembre;ENVASES;TRES;Usera;122.74
2021;noviembre;ENVASES;TRES;Puente de Vallecas;242.36
2021;noviembre;ENVASES;TRES;Villaverde;154.46
2021;noviembre;ENVASES;TRES;Villa de Vallecas;159.38
2021;noviembre;CARTON_COMERCIAL;TRES;Arganzuela;29.76
2021;noviembre;CARTON_COMERCIAL;TRES;Carabanchel;31.04
2021;noviembre;CARTON_COMERCIAL;TRES;Usera;18.12
2021;noviembre;CARTON_COMERCIAL;TRES;Puente de Vallecas;22.82
2021;noviembre;CARTON_COMERCIAL;TRES;Villaverde;10.76
2021;noviembre;RCD;TRES;Arganzuela;33.47
2021;noviembre;RCD;TRES;Carabanchel;54.44
2021;noviembre;RCD;TRES;Usera;45.29
2021;noviembre;RCD;TRES;Puente de Vallecas;51.69
2021;noviembre;RCD;TRES;Villaverde;49.8
2021;noviembre;RCD;TRES;Villa de Vallecas;113.32
2021;noviembre;PUNTOS_LIMPIOS;TRES;Arganzuela;62.9
2021;noviembre;PUNTOS_LIMPIOS;TRES;Carabanchel;39.64
2021;noviembre;PUNTOS_LIMPIOS;TRES;Usera;23.24
2021;noviembre;PUNTOS_LIMPIOS;TRES;Puente de Vallecas;33.14
2021;noviembre;PUNTOS_LIMPIOS;TRES;Villaverde;33.92
2021;noviembre;PUNTOS_LIMPIOS;TRES;Villa de Vallecas;55.44
2021;noviembre;ANIMALES_MUERTOS;TRES;Sin Distrito;8.16
2021;diciembre;RESTO;UNO;Centro;4558.48
2021;diciembre;RESTO;UNO;Tetuán;2681.58
2021;diciembre;RESTO;UNO;Chamberí;2348.68
2021;diciembre;RESTO;UNO;Fuencarral - El Pardo;3620.2
2021;diciembre;RESTO;UNO;Moncloa - Aravaca;2550.12
2021;diciembre;RESTO;UNO;Latina;3533.3
2021;diciembre;ENVASES;UNO;Centro;243.78
2021;diciembre;ENVASES;UNO;Tetuán;397.32
2021;diciembre;ENVASES;UNO;Chamberí;331.08
2021;diciembre;ENVASES;UNO;Fuencarral - El Pardo;702.32
2021;diciembre;ENVASES;UNO;Moncloa - Aravaca;351.26
2021;diciembre;ENVASES;UNO;Latina;607.34
2021;diciembre;VIDRIO;UNO;Centro;688.34
2021;diciembre;VIDRIO;UNO;Tetuán;394.48
2021;diciembre;VIDRIO;UNO;Chamberí;248.9
2021;diciembre;VIDRIO;UNO;Fuencarral - El Pardo;433.44
2021;diciembre;VIDRIO;UNO;Moncloa - Aravaca;249.86
2021;diciembre;VIDRIO;UNO;Latina;177.92
2021;diciembre;VIDRIO_COMERCIAL;UNO;Centro;64.08
2021;diciembre;ENVASES;UNO;Centro;164.72
2021;diciembre;ENVASES;UNO;Tetuán;14.38
2021;diciembre;ENVASES;UNO;Fuencarral - El Pardo;319.12
2021;diciembre;ENVASES;UNO;Moncloa - Aravaca;226.42
2021;diciembre;ENVASES;UNO;Latina;22.74
2021;diciembre;ORGANICA;UNO;Centro;977.26
2021;diciembre;ORGANICA;UNO;Tetuán;774.42
2021;diciembre;ORGANICA;UNO;Chamberí;891.52
2021;diciembre;ORGANICA;UNO;Fuencarral - El Pardo;1530.08
2021;diciembre;ORGANICA;UNO;Moncloa - Aravaca;981.3
2021;diciembre;ORGANICA;UNO;Latina;1313.76
2021;diciembre;ENVASES;UNO;Centro;397.32
2021;diciembre;ENVASES;UNO;Tetuán;377.78
2021;diciembre;ENVASES;UNO;Chamberí;289.62
2021;diciembre;ENVASES;UNO;Fuencarral - El Pardo;699.66
2021;diciembre;ENVASES;UNO;Moncloa - Aravaca;310.3
2021;diciembre;ENVASES;UNO;Latina;330.98
2021;diciembre;CARTON_COMERCIAL;UNO;Centro;152.48
2021;diciembre;CARTON_COMERCIAL;UNO;Tetuán;73.56
2021;diciembre;CARTON_COMERCIAL;UNO;Chamberí;79.54
2021;diciembre;CARTON_COMERCIAL;UNO;Fuencarral - El Pardo;2.58
2021;diciembre;CARTON_COMERCIAL;UNO;Moncloa - Aravaca;3.58
2021;diciembre;CARTON_COMERCIAL;UNO;Latina;3.02
2021;diciembre;RCD;UNO;Centro;181.47
2021;diciembre;RCD;UNO;Tetuán;27.175
2021;diciembre;RCD;UNO;Chamberí;18.275
2021;diciembre;RCD;UNO;Fuencarral - El Pardo;60.18
2021;diciembre;RCD;UNO;Moncloa - Aravaca;53.06
2021;diciembre;RCD;UNO;Latina;44.72
2021;diciembre;PUNTOS_LIMPIOS;UNO;Fuencarral - El Pardo;109.44
2021;diciembre;PUNTOS_LIMPIOS;UNO;Moncloa - Aravaca;67.4
2021;diciembre;PUNTOS_LIMPIOS;UNO;Latina;110.28
2021;diciembre;CAMA_CABALLO;UNO;Moncloa - Aravaca;44.535
2021;diciembre;RESTO;DOS;Retiro;1605.5
2021;diciembre;RESTO;DOS;Salamanca;2528.32
2021;diciembre;RESTO;DOS;Chamartín;2279.16
2021;diciembre;RESTO;DOS;Moratalaz;1301.6
2021;diciembre;RESTO;DOS;Ciudad Lineal;3222.48
2021;diciembre;RESTO;DOS;Hortaleza;3071.26
2021;diciembre;RESTO;DOS;Vicálvaro;1776.04
2021;diciembre;RESTO;DOS;San Blas - Canillejas;2557.4
2021;diciembre;RESTO;DOS;Barajas;847.94
2021;diciembre;ENVASES;DOS;Retiro;284.36
2021;diciembre;ENVASES;DOS;Salamanca;390.94
2021;diciembre;ENVASES;DOS;Chamartín;351.26
2021;diciembre;ENVASES;DOS;Moratalaz;240.62
2021;diciembre;ENVASES;DOS;Ciudad Lineal;671.86
2021;diciembre;ENVASES;DOS;Hortaleza;578.76
2021;diciembre;ENVASES;DOS;Vicálvaro;291.34
2021;diciembre;ENVASES;DOS;San Blas - Canillejas;488.62
2021;diciembre;ENVASES;DOS;Barajas;115.16
2021;diciembre;VIDRIO;DOS;Retiro;369.86
2021;diciembre;VIDRIO;DOS;Salamanca;332.26
2021;diciembre;VIDRIO;DOS;Chamartín;350.94
2021;diciembre;VIDRIO;DOS;Moratalaz;290.1
2021;diciembre;VIDRIO;DOS;Ciudad Lineal;177.48
2021;diciembre;VIDRIO;DOS;Hortaleza;198.66
2021;diciembre;VIDRIO;DOS;Vicálvaro;172.98
2021;diciembre;VIDRIO;DOS;San Blas - Canillejas;182.74
2021;diciembre;VIDRIO;DOS;Barajas;145.96
2021;diciembre;VIDRIO_COMERCIAL;DOS;Salamanca;61.54
2021;diciembre;ENVASES;DOS;Retiro;180.16
2021;diciembre;ENVASES;DOS;Salamanca;113.12
2021;diciembre;ENVASES;DOS;Ciudad Lineal;117.06
2021;diciembre;ORGANICA;DOS;Retiro;723.46
2021;diciembre;ORGANICA;DOS;Salamanca;1004.48
2021;diciembre;ORGANICA;DOS;Chamartín;969.42
2021;diciembre;ORGANICA;DOS;Moratalaz;510.66
2021;diciembre;ORGANICA;DOS;Ciudad Lineal;1162.18
2021;diciembre;ORGANICA;DOS;Hortaleza;889.94
2021;diciembre;ORGANICA;DOS;Vicálvaro;120.84
2021;diciembre;ORGANICA;DOS;San Blas - Canillejas;834.04
2021;diciembre;ORGANICA;DOS;Barajas;447.88
2021;diciembre;ENVASES;DOS;Retiro;289.32
2021;diciembre;ENVASES;DOS;Salamanca;418.01
2021;diciembre;ENVASES;DOS;Chamartín;322.38
2021;diciembre;ENVASES;DOS;Moratalaz;99.07
2021;diciembre;ENVASES;DOS;Ciudad Lineal;408.87
2021;diciembre;ENVASES;DOS;Hortaleza;288.41
2021;diciembre;ENVASES;DOS;Vicálvaro;79.13
2021;diciembre;ENVASES;DOS;San Blas - Canillejas;328.68
2021;diciembre;ENVASES;DOS;Barajas;60.33
2021;diciembre;CARTON_COMERCIAL;DOS;Retiro;68.13
2021;diciembre;CARTON_COMERCIAL;DOS;Salamanca;177.62
2021;diciembre;CARTON_COMERCIAL;DOS;Chamartín;52.83
2021;diciembre;CARTON_COMERCIAL;DOS;Moratalaz;24.29
2021;diciembre;CARTON_COMERCIAL;DOS;Ciudad Lineal;32.62
2021;diciembre;CARTON_COMERCIAL;DOS;Hortaleza;34.61
2021;diciembre;CARTON_COMERCIAL;DOS;Vicálvaro;16.58
2021;diciembre;CARTON_COMERCIAL;DOS;San Blas - Canillejas;54.66
2021;diciembre;CARTON_COMERCIAL;DOS;Barajas;18.47
2021;diciembre;RCD;DOS;Retiro;62.9
2021;diciembre;RCD;DOS;Salamanca;40.0
2021;diciembre;RCD;DOS;Chamartín;80.88
2021;diciembre;RCD;DOS;Moratalaz;73.04
2021;diciembre;RCD;DOS;Ciudad Lineal;99.5
2021;diciembre;RCD;DOS;Hortaleza;41.36
2021;diciembre;RCD;DOS;Vicálvaro;33.38
2021;diciembre;RCD;DOS;San Blas - Canillejas;54.42
2021;diciembre;RCD;DOS;Barajas;14.965
2021;diciembre;PUNTOS_LIMPIOS;DOS;Retiro;0.7
2021;diciembre;PUNTOS_LIMPIOS;DOS;Chamartín;91.72
2021;diciembre;PUNTOS_LIMPIOS;DOS;Moratalaz;43.98
2021;diciembre;PUNTOS_LIMPIOS;DOS;Ciudad Lineal;61.5
2021;diciembre;PUNTOS_LIMPIOS;DOS;Hortaleza;61.14
2021;diciembre;PUNTOS_LIMPIOS;DOS;Vicálvaro;19.46
2021;diciembre;PUNTOS_LIMPIOS;DOS;San Blas - Canillejas;57.76
2021;diciembre;PUNTOS_LIMPIOS;DOS;Barajas;19.84
2021;diciembre;RESTO;TRES;Arganzuela;1972.92
2021;diciembre;RESTO;TRES;Carabanchel;4465.82
2021;diciembre;RESTO;TRES;Usera;2171.74
2021;diciembre;RESTO;TRES;Puente de Vallecas;4093.78
2021;diciembre;RESTO;TRES;Villaverde;2571.84
2021;diciembre;RESTO;TRES;Villa de Vallecas;2889.54
2021;diciembre;ENVASES;TRES;Arganzuela;329.8
2021;diciembre;ENVASES;TRES;Carabanchel;819.18
2021;diciembre;ENVASES;TRES;Usera;414.58
2021;diciembre;ENVASES;TRES;Puente de Vallecas;858.04
2021;diciembre;ENVASES;TRES;Villaverde;543.48
2021;diciembre;ENVASES;TRES;Villa de Vallecas;318.94
2021;diciembre;VIDRIO;TRES;Arganzuela;352.62
2021;diciembre;VIDRIO;TRES;Carabanchel;304.08
2021;diciembre;VIDRIO;TRES;Usera;179.94
2021;diciembre;VIDRIO;TRES;Puente de Vallecas;169.8
2021;diciembre;VIDRIO;TRES;Villaverde;111.38
2021;diciembre;VIDRIO;TRES;Villa de Vallecas;105.16
2021;diciembre;VIDRIO_COMERCIAL;TRES;Puente de Vallecas;2.82
2021;diciembre;ENVASES;TRES;Usera;154.46
2021;diciembre;ENVASES;TRES;Puente de Vallecas;37.84
2021;diciembre;ORGANICA;TRES;Arganzuela;663.84
2021;diciembre;ORGANICA;TRES;Carabanchel;1210.2
2021;diciembre;ORGANICA;TRES;Usera;575.56
2021;diciembre;ORGANICA;TRES;Puente de Vallecas;983.1
2021;diciembre;ORGANICA;TRES;Villaverde;734.66
2021;diciembre;ORGANICA;TRES;Villa de Vallecas;1202.44
2021;diciembre;ENVASES;TRES;Arganzuela;372.36
2021;diciembre;ENVASES;TRES;Carabanchel;310.85
2021;diciembre;ENVASES;TRES;Usera;145.24
2021;diciembre;ENVASES;TRES;Puente de Vallecas;284.04
2021;diciembre;ENVASES;TRES;Villaverde;161.7
2021;diciembre;ENVASES;TRES;Villa de Vallecas;157.14
2021;diciembre;CARTON_COMERCIAL;TRES;Arganzuela;33.96
2021;diciembre;CARTON_COMERCIAL;TRES;Carabanchel;32.28
2021;diciembre;CARTON_COMERCIAL;TRES;Usera;16.8
2021;diciembre;CARTON_COMERCIAL;TRES;Puente de Vallecas;27.94
2021;diciembre;CARTON_COMERCIAL;TRES;Villaverde;11.18
2021;diciembre;RCD;TRES;Arganzuela;30.56
2021;diciembre;RCD;TRES;Carabanchel;50.78
2021;diciembre;RCD;TRES;Usera;49.45
2021;diciembre;RCD;TRES;Puente de Vallecas;49.28
2021;diciembre;RCD;TRES;Villaverde;40.0
2021;diciembre;RCD;TRES;Villa de Vallecas;68.8
2021;diciembre;PUNTOS_LIMPIOS;TRES;Arganzuela;63.08
2021;diciembre;PUNTOS_LIMPIOS;TRES;Carabanchel;24.94
2021;diciembre;PUNTOS_LIMPIOS;TRES;Usera;30.98
2021;diciembre;PUNTOS_LIMPIOS;TRES;Puente de Vallecas;23.8
2021;diciembre;PUNTOS_LIMPIOS;TRES;Villaverde;37.66
2021;diciembre;PUNTOS_LIMPIOS;TRES;Villa de Vallecas;63.66
2021;diciembre;ANIMALES_MUERTOS;TRES;Sin Distrito;8.62
2021;diciembre;PILAS;TRES;Sin Distrito;6.48